country,iso3,geo,is_eu27,year,sex,age_group,unemployment_rate
Hungary,HUN,HU,True,2012,Male,Overall (15-74),11.3
Hungary,HUN,HU,True,2012,Total,Overall (15-74),10.7
Hungary,HUN,HU,True,2013,Female,Youth (15-24),26.8
Hungary,HUN,HU,True,2013,Male,Youth (15-24),25.6
Hungary,HUN,HU,True,2013,Total,Youth (15-24),26.1
Hungary,HUN,HU,True,2013,Female,Overall (15-74),9.5
Hungary,HUN,HU,True,2013,Male,Overall (15-74),10.2
Hungary,HUN,HU,True,2013,Total,Overall (15-74),9.8
Hungary,HUN,HU,True,2014,Female,Youth (15-24),20.2
Hungary,HUN,HU,True,2014,Male,Youth (15-24),20.0
Hungary,HUN,HU,True,2014,Total,Youth (15-24),20.1
Hungary,HUN,HU,True,2014,Female,Overall (15-74),7.5
Hungary,HUN,HU,True,2014,Male,Overall (15-74),7.6
Hungary,HUN,HU,True,2014,Total,Overall (15-74),7.5
Hungary,HUN,HU,True,2015,Female,Youth (15-24),15.5
Hungary,HUN,HU,True,2015,Male,Youth (15-24),18.3
Hungary,HUN,HU,True,2015,Total,Youth (15-24),17.1
Hungary,HUN,HU,True,2015,Female,Overall (15-74),6.6
Hungary,HUN,HU,True,2015,Male,Overall (15-74),6.6
Hungary,HUN,HU,True,2015,Total,Overall (15-74),6.6
Hungary,HUN,HU,True,2016,Female,Youth (15-24),12.4
Hungary,HUN,HU,True,2016,Male,Youth (15-24),12.9
Hungary,HUN,HU,True,2016,Total,Youth (15-24),12.7
Hungary,HUN,HU,True,2016,Female,Overall (15-74),4.8
Hungary,HUN,HU,True,2016,Male,Overall (15-74),5.1
Hungary,HUN,HU,True,2016,Total,Overall (15-74),5.0
Hungary,HUN,HU,True,2017,Female,Youth (15-24),11.5
Hungary,HUN,HU,True,2017,Male,Youth (15-24),9.7
Hungary,HUN,HU,True,2017,Total,Youth (15-24),10.5
Hungary,HUN,HU,True,2017,Female,Overall (15-74),4.3
Hungary,HUN,HU,True,2017,Male,Overall (15-74),3.8
Hungary,HUN,HU,True,2017,Total,Overall (15-74),4.0
Hungary,HUN,HU,True,2018,Female,Youth (15-24),10.0
Hungary,HUN,HU,True,2018,Male,Youth (15-24),9.8
Hungary,HUN,HU,True,2018,Total,Youth (15-24),9.9
Hungary,HUN,HU,True,2018,Female,Overall (15-74),3.7
Hungary,HUN,HU,True,2018,Male,Overall (15-74),3.4
Hungary,HUN,HU,True,2018,Total,Overall (15-74),3.6
Hungary,HUN,HU,True,2019,Female,Youth (15-24),10.6
Hungary,HUN,HU,True,2019,Male,Youth (15-24),11.9
Hungary,HUN,HU,True,2019,Total,Youth (15-24),11.4
Hungary,HUN,HU,True,2019,Female,Overall (15-74),3.3
Hungary,HUN,HU,True,2019,Male,Overall (15-74),3.3
Hungary,HUN,HU,True,2019,Total,Overall (15-74),3.3
Hungary,HUN,HU,True,2020,Female,Youth (15-24),13.5
Hungary,HUN,HU,True,2020,Male,Youth (15-24),12.1
Hungary,HUN,HU,True,2020,Total,Youth (15-24),12.7
Hungary,HUN,HU,True,2020,Female,Overall (15-74),4.1
Hungary,HUN,HU,True,2020,Male,Overall (15-74),4.1
Hungary,HUN,HU,True,2020,Total,Overall (15-74),4.1
Hungary,HUN,HU,True,2021,Female,Youth (15-24),15.6
Hungary,HUN,HU,True,2021,Male,Youth (15-24),12.2
Hungary,HUN,HU,True,2021,Total,Youth (15-24),13.6
Hungary,HUN,HU,True,2021,Female,Overall (15-74),4.2
Hungary,HUN,HU,True,2021,Male,Overall (15-74),3.9
Hungary,HUN,HU,True,2021,Total,Overall (15-74),4.0
Hungary,HUN,HU,True,2022,Female,Youth (15-24),9.6
Hungary,HUN,HU,True,2022,Male,Youth (15-24),11.4
Hungary,HUN,HU,True,2022,Total,Youth (15-24),10.6
Hungary,HUN,HU,True,2022,Female,Overall (15-74),3.5
Hungary,HUN,HU,True,2022,Male,Overall (15-74),3.7
Hungary,HUN,HU,True,2022,Total,Overall (15-74),3.6
Hungary,HUN,HU,True,2023,Female,Youth (15-24),12.3
Hungary,HUN,HU,True,2023,Male,Youth (15-24),13.2
Hungary,HUN,HU,True,2023,Total,Youth (15-24),12.8
Hungary,HUN,HU,True,2023,Female,Overall (15-74),4.2
Hungary,HUN,HU,True,2023,Male,Overall (15-74),4.1
Hungary,HUN,HU,True,2023,Total,Overall (15-74),4.1
Hungary,HUN,HU,True,2024,Female,Youth (15-24),14.8
Hungary,HUN,HU,True,2024,Male,Youth (15-24),15.4
Hungary,HUN,HU,True,2024,Total,Youth (15-24),15.2
Hungary,HUN,HU,True,2024,Female,Overall (15-74),4.4
Hungary,HUN,HU,True,2024,Male,Overall (15-74),4.6
Hungary,HUN,HU,True,2024,Total,Overall (15-74),4.5
Hungary,HUN,HU,True,2025,Female,Youth (15-24),13.9
Hungary,HUN,HU,True,2025,Male,Youth (15-24),13.9
Hungary,HUN,HU,True,2025,Total,Youth (15-24),13.9
Hungary,HUN,HU,True,2025,Female,Overall (15-74),4.3
Hungary,HUN,HU,True,2025,Male,Overall (15-74),4.6
Hungary,HUN,HU,True,2025,Total,Overall (15-74),4.4
Iceland,ISL,IS,False,2009,Female,Youth (15-24),12.0
Iceland,ISL,IS,False,2009,Male,Youth (15-24),19.7
Iceland,ISL,IS,False,2009,Total,Youth (15-24),15.9
Iceland,ISL,IS,False,2009,Female,Overall (15-74),5.7
Iceland,ISL,IS,False,2009,Male,Overall (15-74),8.6
Iceland,ISL,IS,False,2009,Total,Overall (15-74),7.2
Iceland,ISL,IS,False,2010,Female,Youth (15-24),14.1
Iceland,ISL,IS,False,2010,Male,Youth (15-24),18.4
Iceland,ISL,IS,False,2010,Total,Youth (15-24),16.2
Iceland,ISL,IS,False,2010,Female,Overall (15-74),6.7
Iceland,ISL,IS,False,2010,Male,Overall (15-74),8.3
Iceland,ISL,IS,False,2010,Total,Overall (15-74),7.6
Iceland,ISL,IS,False,2011,Female,Youth (15-24),10.7
Iceland,ISL,IS,False,2011,Male,Youth (15-24),18.2
Iceland,ISL,IS,False,2011,Total,Youth (15-24),14.4
Iceland,ISL,IS,False,2011,Female,Overall (15-74),6.2
Iceland,ISL,IS,False,2011,Male,Overall (15-74),7.8
Iceland,ISL,IS,False,2011,Total,Overall (15-74),7.0
Iceland,ISL,IS,False,2012,Female,Youth (15-24),12.3
Iceland,ISL,IS,False,2012,Male,Youth (15-24),14.7
Iceland,ISL,IS,False,2012,Total,Youth (15-24),13.5
Iceland,ISL,IS,False,2012,Female,Overall (15-74),5.7
Iceland,ISL,IS,False,2012,Male,Overall (15-74),6.3
Iceland,ISL,IS,False,2012,Total,Overall (15-74),6.0
Iceland,ISL,IS,False,2013,Female,Youth (15-24),7.7
Iceland,ISL,IS,False,2013,Male,Youth (15-24),13.6
Iceland,ISL,IS,False,2013,Total,Youth (15-24),10.6
Iceland,ISL,IS,False,2013,Female,Overall (15-74),5.1
Iceland,ISL,IS,False,2013,Male,Overall (15-74),5.6
Iceland,ISL,IS,False,2013,Total,Overall (15-74),5.4
Iceland,ISL,IS,False,2014,Female,Youth (15-24),6.6
Iceland,ISL,IS,False,2014,Male,Youth (15-24),12.9
Iceland,ISL,IS,False,2014,Total,Youth (15-24),9.8
Iceland,ISL,IS,False,2014,Female,Overall (15-74),4.8
Iceland,ISL,IS,False,2014,Male,Overall (15-74),5.0
Iceland,ISL,IS,False,2014,Total,Overall (15-74),4.9
Iceland,ISL,IS,False,2015,Female,Youth (15-24),6.7
Iceland,ISL,IS,False,2015,Male,Youth (15-24),10.9
Iceland,ISL,IS,False,2015,Total,Youth (15-24),8.8
Iceland,ISL,IS,False,2015,Female,Overall (15-74),4.1
Iceland,ISL,IS,False,2015,Male,Overall (15-74),3.9
Iceland,ISL,IS,False,2015,Total,Overall (15-74),4.0
Iceland,ISL,IS,False,2016,Female,Youth (15-24),6.4
Iceland,ISL,IS,False,2016,Male,Youth (15-24),6.7
Iceland,ISL,IS,False,2016,Total,Youth (15-24),6.5
Iceland,ISL,IS,False,2016,Female,Overall (15-74),3.0
Iceland,ISL,IS,False,2016,Male,Overall (15-74),2.9
Iceland,ISL,IS,False,2016,Total,Overall (15-74),3.0
Iceland,ISL,IS,False,2017,Female,Youth (15-24),7.1
Iceland,ISL,IS,False,2017,Male,Youth (15-24),8.6
Iceland,ISL,IS,False,2017,Total,Youth (15-24),7.9
Iceland,ISL,IS,False,2017,Female,Overall (15-74),2.7
Iceland,ISL,IS,False,2017,Male,Overall (15-74),2.8
Iceland,ISL,IS,False,2017,Total,Overall (15-74),2.7
Iceland,ISL,IS,False,2018,Female,Youth (15-24),5.6
Iceland,ISL,IS,False,2018,Male,Youth (15-24),6.5
Iceland,ISL,IS,False,2018,Total,Youth (15-24),6.1
Iceland,ISL,IS,False,2018,Female,Overall (15-74),2.5
Iceland,ISL,IS,False,2018,Male,Overall (15-74),2.8
Iceland,ISL,IS,False,2018,Total,Overall (15-74),2.7
Iceland,ISL,IS,False,2019,Female,Youth (15-24),5.6
Iceland,ISL,IS,False,2019,Male,Youth (15-24),11.8
Iceland,ISL,IS,False,2019,Total,Youth (15-24),8.7
Iceland,ISL,IS,False,2019,Female,Overall (15-74),3.1
Iceland,ISL,IS,False,2019,Male,Overall (15-74),3.8
Iceland,ISL,IS,False,2019,Total,Overall (15-74),3.5
Iceland,ISL,IS,False,2020,Female,Youth (15-24),9.0
Iceland,ISL,IS,False,2020,Male,Youth (15-24),11.1
Iceland,ISL,IS,False,2020,Total,Youth (15-24),10.0
Iceland,ISL,IS,False,2020,Female,Overall (15-74),5.3
Iceland,ISL,IS,False,2020,Male,Overall (15-74),5.6
Iceland,ISL,IS,False,2020,Total,Overall (15-74),5.5
Iceland,ISL,IS,False,2021,Female,Youth (15-24),10.9
Iceland,ISL,IS,False,2021,Male,Youth (15-24),13.2
Iceland,ISL,IS,False,2021,Total,Youth (15-24),12.1
Iceland,ISL,IS,False,2021,Female,Overall (15-74),6.4
Iceland,ISL,IS,False,2021,Male,Overall (15-74),5.8
Iceland,ISL,IS,False,2021,Total,Overall (15-74),6.1
Iceland,ISL,IS,False,2022,Female,Youth (15-24),5.6
Iceland,ISL,IS,False,2022,Male,Youth (15-24),11.6
Iceland,ISL,IS,False,2022,Total,Youth (15-24),8.7
Iceland,ISL,IS,False,2022,Female,Overall (15-74),3.4
Iceland,ISL,IS,False,2022,Male,Overall (15-74),4.2
Iceland,ISL,IS,False,2022,Total,Overall (15-74),3.8
Iceland,ISL,IS,False,2023,Female,Youth (15-24),7.2
Iceland,ISL,IS,False,2023,Male,Youth (15-24),10.2
Iceland,ISL,IS,False,2023,Total,Youth (15-24),8.8
Iceland,ISL,IS,False,2023,Female,Overall (15-74),3.1
Iceland,ISL,IS,False,2023,Male,Overall (15-74),3.9
Iceland,ISL,IS,False,2023,Total,Overall (15-74),3.5
Iceland,ISL,IS,False,2024,Female,Youth (15-24),9.4
Iceland,ISL,IS,False,2024,Male,Youth (15-24),8.8
Iceland,ISL,IS,False,2024,Total,Youth (15-24),9.1
Iceland,ISL,IS,False,2024,Female,Overall (15-74),3.3
Iceland,ISL,IS,False,2024,Male,Overall (15-74),3.8
Iceland,ISL,IS,False,2024,Total,Overall (15-74),3.6
Iceland,ISL,IS,False,2025,Female,Youth (15-24),10.2
Iceland,ISL,IS,False,2025,Male,Youth (15-24),8.8
Iceland,ISL,IS,False,2025,Total,Youth (15-24),9.5
Iceland,ISL,IS,False,2025,Female,Overall (15-74),4.4
Iceland,ISL,IS,False,2025,Male,Overall (15-74),4.5
Iceland,ISL,IS,False,2025,Total,Overall (15-74),4.5
Ireland,IRL,IE,True,2009,Female,Youth (15-24),16.8
Ireland,IRL,IE,True,2009,Male,Youth (15-24),31.5
Ireland,IRL,IE,True,2009,Total,Youth (15-24),24.5
Ireland,IRL,IE,True,2009,Female,Overall (15-74),9.5
Ireland,IRL,IE,True,2009,Male,Overall (15-74),15.1
Ireland,IRL,IE,True,2009,Total,Overall (15-74),12.6
Ireland,IRL,IE,True,2010,Female,Youth (15-24),20.9
Ireland,IRL,IE,True,2010,Male,Youth (15-24),34.7
Ireland,IRL,IE,True,2010,Total,Youth (15-24),28.1
Ireland,IRL,IE,True,2010,Female,Overall (15-74),11.4
Ireland,IRL,IE,True,2010,Male,Overall (15-74),17.1
Ireland,IRL,IE,True,2010,Total,Overall (15-74),14.6
Ireland,IRL,IE,True,2011,Female,Youth (15-24),22.3
Ireland,IRL,IE,True,2011,Male,Youth (15-24),36.1
Ireland,IRL,IE,True,2011,Total,Youth (15-24),29.6
Ireland,IRL,IE,True,2011,Female,Overall (15-74),12.5
Ireland,IRL,IE,True,2011,Male,Overall (15-74),17.8
Ireland,IRL,IE,True,2011,Total,Overall (15-74),15.4
Ireland,IRL,IE,True,2012,Female,Youth (15-24),23.5
Ireland,IRL,IE,True,2012,Male,Youth (15-24),37.4
Ireland,IRL,IE,True,2012,Total,Youth (15-24),30.8
Ireland,IRL,IE,True,2012,Female,Overall (15-74),12.8
Ireland,IRL,IE,True,2012,Male,Overall (15-74),17.8
Ireland,IRL,IE,True,2012,Total,Overall (15-74),15.5
Ireland,IRL,IE,True,2013,Female,Youth (15-24),22.8
Ireland,IRL,IE,True,2013,Male,Youth (15-24),30.3
Ireland,IRL,IE,True,2013,Total,Youth (15-24),26.7
Ireland,IRL,IE,True,2013,Female,Overall (15-74),12.4
Ireland,IRL,IE,True,2013,Male,Overall (15-74),14.9
Ireland,IRL,IE,True,2013,Total,Overall (15-74),13.8
Ireland,IRL,IE,True,2014,Female,Youth (15-24),19.8
Ireland,IRL,IE,True,2014,Male,Youth (15-24),26.6
Ireland,IRL,IE,True,2014,Total,Youth (15-24),23.4
Ireland,IRL,IE,True,2014,Female,Overall (15-74),10.9
Ireland,IRL,IE,True,2014,Male,Overall (15-74),12.7
Ireland,IRL,IE,True,2014,Total,Overall (15-74),11.9
Ireland,IRL,IE,True,2015,Female,Youth (15-24),16.3
Ireland,IRL,IE,True,2015,Male,Youth (15-24),23.5
Ireland,IRL,IE,True,2015,Total,Youth (15-24),20.2
Ireland,IRL,IE,True,2015,Female,Overall (15-74),8.9
Ireland,IRL,IE,True,2015,Male,Overall (15-74),10.8
Ireland,IRL,IE,True,2015,Total,Overall (15-74),9.9
Ireland,IRL,IE,True,2016,Female,Youth (15-24),13.6
Ireland,IRL,IE,True,2016,Male,Youth (15-24),19.7
Ireland,IRL,IE,True,2016,Total,Youth (15-24),16.8
Ireland,IRL,IE,True,2016,Female,Overall (15-74),7.6
Ireland,IRL,IE,True,2016,Male,Overall (15-74),9.1
Ireland,IRL,IE,True,2016,Total,Overall (15-74),8.4
Ireland,IRL,IE,True,2017,Female,Youth (15-24),12.6
Ireland,IRL,IE,True,2017,Male,Youth (15-24),16.0
Ireland,IRL,IE,True,2017,Total,Youth (15-24),14.4
Ireland,IRL,IE,True,2017,Female,Overall (15-74),6.3
Ireland,IRL,IE,True,2017,Male,Overall (15-74),7.1
Ireland,IRL,IE,True,2017,Total,Overall (15-74),6.7
Ireland,IRL,IE,True,2018,Female,Youth (15-24),12.6
Ireland,IRL,IE,True,2018,Male,Youth (15-24),14.8
Ireland,IRL,IE,True,2018,Total,Youth (15-24),13.8
Ireland,IRL,IE,True,2018,Female,Overall (15-74),5.7
Ireland,IRL,IE,True,2018,Male,Overall (15-74),5.8
Ireland,IRL,IE,True,2018,Total,Overall (15-74),5.8
Ireland,IRL,IE,True,2019,Female,Youth (15-24),10.6
Ireland,IRL,IE,True,2019,Male,Youth (15-24),14.2
Ireland,IRL,IE,True,2019,Total,Youth (15-24),12.5
Ireland,IRL,IE,True,2019,Female,Overall (15-74),4.7
Ireland,IRL,IE,True,2019,Male,Overall (15-74),5.2
Ireland,IRL,IE,True,2019,Total,Overall (15-74),5.0
Ireland,IRL,IE,True,2020,Female,Youth (15-24),15.8
Ireland,IRL,IE,True,2020,Male,Youth (15-24),15.9
Ireland,IRL,IE,True,2020,Total,Youth (15-24),15.8
Ireland,IRL,IE,True,2020,Female,Overall (15-74),5.9
Ireland,IRL,IE,True,2020,Male,Overall (15-74),5.8
Ireland,IRL,IE,True,2020,Total,Overall (15-74),5.9
Ireland,IRL,IE,True,2021,Female,Youth (15-24),14.6
Ireland,IRL,IE,True,2021,Male,Youth (15-24),14.5
Ireland,IRL,IE,True,2021,Total,Youth (15-24),14.6
Ireland,IRL,IE,True,2021,Female,Overall (15-74),6.1
Ireland,IRL,IE,True,2021,Male,Overall (15-74),6.3
Ireland,IRL,IE,True,2021,Total,Overall (15-74),6.2
Ireland,IRL,IE,True,2022,Female,Youth (15-24),9.9
Ireland,IRL,IE,True,2022,Male,Youth (15-24),10.2
Ireland,IRL,IE,True,2022,Total,Youth (15-24),10.1
Ireland,IRL,IE,True,2022,Female,Overall (15-74),4.6
Ireland,IRL,IE,True,2022,Male,Overall (15-74),4.4
Ireland,IRL,IE,True,2022,Total,Overall (15-74),4.5
Ireland,IRL,IE,True,2023,Female,Youth (15-24),10.6
Ireland,IRL,IE,True,2023,Male,Youth (15-24),10.7
Ireland,IRL,IE,True,2023,Total,Youth (15-24),10.7
Ireland,IRL,IE,True,2023,Female,Overall (15-74),4.2
Ireland,IRL,IE,True,2023,Male,Overall (15-74),4.4
Ireland,IRL,IE,True,2023,Total,Overall (15-74),4.3
Ireland,IRL,IE,True,2024,Female,Youth (15-24),10.3
Ireland,IRL,IE,True,2024,Male,Youth (15-24),10.9
Ireland,IRL,IE,True,2024,Total,Youth (15-24),10.6
Ireland,IRL,IE,True,2024,Female,Overall (15-74),4.3
Ireland,IRL,IE,True,2024,Male,Overall (15-74),4.3
Ireland,IRL,IE,True,2024,Total,Overall (15-74),4.3
Ireland,IRL,IE,True,2025,Female,Youth (15-24),11.7
Ireland,IRL,IE,True,2025,Male,Youth (15-24),11.8
Ireland,IRL,IE,True,2025,Total,Youth (15-24),11.8
Ireland,IRL,IE,True,2025,Female,Overall (15-74),4.6
Ireland,IRL,IE,True,2025,Male,Overall (15-74),4.7
Ireland,IRL,IE,True,2025,Total,Overall (15-74),4.7
Italy,ITA,IT,True,2009,Female,Youth (15-24),28.6
Italy,ITA,IT,True,2009,Male,Youth (15-24),23.3
Italy,ITA,IT,True,2009,Total,Youth (15-24),25.4
Italy,ITA,IT,True,2009,Female,Overall (15-74),9.3
Italy,ITA,IT,True,2009,Male,Overall (15-74),6.9
Italy,ITA,IT,True,2009,Total,Overall (15-74),7.9
Italy,ITA,IT,True,2010,Female,Youth (15-24),29.4
Italy,ITA,IT,True,2010,Male,Youth (15-24),27.0
Italy,ITA,IT,True,2010,Total,Youth (15-24),28.0
Italy,ITA,IT,True,2010,Female,Overall (15-74),9.7
Italy,ITA,IT,True,2010,Male,Overall (15-74),7.7
Italy,ITA,IT,True,2010,Total,Overall (15-74),8.5
Italy,ITA,IT,True,2011,Female,Youth (15-24),32.2
Italy,ITA,IT,True,2011,Male,Youth (15-24),27.1
Italy,ITA,IT,True,2011,Total,Youth (15-24),29.2
Italy,ITA,IT,True,2011,Female,Overall (15-74),9.7
Italy,ITA,IT,True,2011,Male,Overall (15-74),7.7
Italy,ITA,IT,True,2011,Total,Overall (15-74),8.5
Italy,ITA,IT,True,2012,Female,Youth (15-24),37.6
Italy,ITA,IT,True,2012,Male,Youth (15-24),33.8
Italy,ITA,IT,True,2012,Total,Youth (15-24),35.3
Italy,ITA,IT,True,2012,Female,Overall (15-74),12.0
Italy,ITA,IT,True,2012,Male,Overall (15-74),10.1
Italy,ITA,IT,True,2012,Total,Overall (15-74),10.9
Italy,ITA,IT,True,2013,Female,Youth (15-24),41.4
Italy,ITA,IT,True,2013,Male,Youth (15-24),39.0
Italy,ITA,IT,True,2013,Total,Youth (15-24),40.0
Italy,ITA,IT,True,2013,Female,Overall (15-74),13.2
Italy,ITA,IT,True,2013,Male,Overall (15-74),11.7
Italy,ITA,IT,True,2013,Total,Overall (15-74),12.4
Italy,ITA,IT,True,2014,Female,Youth (15-24),44.6
Italy,ITA,IT,True,2014,Male,Youth (15-24),41.3
Italy,ITA,IT,True,2014,Total,Youth (15-24),42.7
Italy,ITA,IT,True,2014,Female,Overall (15-74),13.9
Italy,ITA,IT,True,2014,Male,Overall (15-74),12.1
Italy,ITA,IT,True,2014,Total,Overall (15-74),12.9
Italy,ITA,IT,True,2015,Female,Youth (15-24),42.6
Italy,ITA,IT,True,2015,Male,Youth (15-24),38.7
Italy,ITA,IT,True,2015,Total,Youth (15-24),40.3
Italy,ITA,IT,True,2015,Female,Overall (15-74),12.7
Italy,ITA,IT,True,2015,Male,Overall (15-74),11.5
Italy,ITA,IT,True,2015,Total,Overall (15-74),12.0
Italy,ITA,IT,True,2016,Female,Youth (15-24),39.6
Italy,ITA,IT,True,2016,Male,Youth (15-24),36.3
Italy,ITA,IT,True,2016,Total,Youth (15-24),37.7
Italy,ITA,IT,True,2016,Female,Overall (15-74),12.8
Italy,ITA,IT,True,2016,Male,Overall (15-74),11.0
Italy,ITA,IT,True,2016,Total,Overall (15-74),11.7
Italy,ITA,IT,True,2017,Female,Youth (15-24),37.2
Italy,ITA,IT,True,2017,Male,Youth (15-24),32.9
Italy,ITA,IT,True,2017,Total,Youth (15-24),34.6
Italy,ITA,IT,True,2017,Female,Overall (15-74),12.4
Italy,ITA,IT,True,2017,Male,Overall (15-74),10.4
Italy,ITA,IT,True,2017,Total,Overall (15-74),11.3
Italy,ITA,IT,True,2018,Female,Youth (15-24),34.9
Italy,ITA,IT,True,2018,Male,Youth (15-24),30.4
Italy,ITA,IT,True,2018,Total,Youth (15-24),32.2
Italy,ITA,IT,True,2018,Female,Overall (15-74),11.7
Italy,ITA,IT,True,2018,Male,Overall (15-74),9.7
Italy,ITA,IT,True,2018,Total,Overall (15-74),10.6
Italy,ITA,IT,True,2019,Female,Youth (15-24),31.1
Italy,ITA,IT,True,2019,Male,Youth (15-24),27.8
Italy,ITA,IT,True,2019,Total,Youth (15-24),29.2
Italy,ITA,IT,True,2019,Female,Overall (15-74),11.1
Italy,ITA,IT,True,2019,Male,Overall (15-74),9.1
Italy,ITA,IT,True,2019,Total,Overall (15-74),9.9
Italy,ITA,IT,True,2020,Female,Youth (15-24),32.1
Italy,ITA,IT,True,2020,Male,Youth (15-24),28.4
Italy,ITA,IT,True,2020,Total,Youth (15-24),29.8
Italy,ITA,IT,True,2020,Female,Overall (15-74),10.4
Italy,ITA,IT,True,2020,Male,Overall (15-74),8.6
Italy,ITA,IT,True,2020,Total,Overall (15-74),9.3
Italy,ITA,IT,True,2021,Female,Youth (15-24),32.8
Italy,ITA,IT,True,2021,Male,Youth (15-24),27.7
Italy,ITA,IT,True,2021,Total,Youth (15-24),29.7
Italy,ITA,IT,True,2021,Female,Overall (15-74),10.6
Italy,ITA,IT,True,2021,Male,Overall (15-74),8.7
Italy,ITA,IT,True,2021,Total,Overall (15-74),9.5
Italy,ITA,IT,True,2022,Female,Youth (15-24),25.8
Italy,ITA,IT,True,2022,Male,Youth (15-24),22.3
Italy,ITA,IT,True,2022,Total,Youth (15-24),23.7
Italy,ITA,IT,True,2022,Female,Overall (15-74),9.4
Italy,ITA,IT,True,2022,Male,Overall (15-74),7.1
Italy,ITA,IT,True,2022,Total,Overall (15-74),8.1
Italy,ITA,IT,True,2023,Female,Youth (15-24),25.2
Italy,ITA,IT,True,2023,Male,Youth (15-24),21.1
Italy,ITA,IT,True,2023,Total,Youth (15-24),22.7
Italy,ITA,IT,True,2023,Female,Overall (15-74),8.8
Italy,ITA,IT,True,2023,Male,Overall (15-74),6.8
Italy,ITA,IT,True,2023,Total,Overall (15-74),7.7
Italy,ITA,IT,True,2024,Female,Youth (15-24),22.2
Italy,ITA,IT,True,2024,Male,Youth (15-24),19.2
Italy,ITA,IT,True,2024,Total,Youth (15-24),20.3
Italy,ITA,IT,True,2024,Female,Overall (15-74),7.3
Italy,ITA,IT,True,2024,Male,Overall (15-74),5.9
Italy,ITA,IT,True,2024,Total,Overall (15-74),6.5
Italy,ITA,IT,True,2025,Female,Youth (15-24),22.2
Italy,ITA,IT,True,2025,Male,Youth (15-24),19.5
Italy,ITA,IT,True,2025,Total,Youth (15-24),20.6
Italy,ITA,IT,True,2025,Female,Overall (15-74),6.8
Italy,ITA,IT,True,2025,Male,Overall (15-74),5.7
Italy,ITA,IT,True,2025,Total,Overall (15-74),6.1
Latvia,LVA,LV,True,2009,Female,Youth (15-24),29.2
Latvia,LVA,LV,True,2009,Male,Youth (15-24),36.4
Latvia,LVA,LV,True,2009,Total,Youth (15-24),33.4
Latvia,LVA,LV,True,2009,Female,Overall (15-74),14.2
Latvia,LVA,LV,True,2009,Male,Overall (15-74),21.1
Latvia,LVA,LV,True,2009,Total,Overall (15-74),17.7
Latvia,LVA,LV,True,2010,Female,Youth (15-24),34.8
Latvia,LVA,LV,True,2010,Male,Youth (15-24),37.3
Latvia,LVA,LV,True,2010,Total,Youth (15-24),36.2
Latvia,LVA,LV,True,2010,Female,Overall (15-74),16.5
Latvia,LVA,LV,True,2010,Male,Overall (15-74),23.0
Latvia,LVA,LV,True,2010,Total,Overall (15-74),19.7
Latvia,LVA,LV,True,2011,Female,Youth (15-24),30.6
Latvia,LVA,LV,True,2011,Male,Youth (15-24),31.3
Latvia,LVA,LV,True,2011,Total,Youth (15-24),31.0
Latvia,LVA,LV,True,2011,Female,Overall (15-74),13.8
Latvia,LVA,LV,True,2011,Male,Overall (15-74),18.8
Latvia,LVA,LV,True,2011,Total,Overall (15-74),16.3
Latvia,LVA,LV,True,2012,Female,Youth (15-24),29.5
Latvia,LVA,LV,True,2012,Male,Youth (15-24),27.8
Latvia,LVA,LV,True,2012,Total,Youth (15-24),28.5
Latvia,LVA,LV,True,2012,Female,Overall (15-74),14.0
Latvia,LVA,LV,True,2012,Male,Overall (15-74),16.2
Latvia,LVA,LV,True,2012,Total,Overall (15-74),15.1
Latvia,LVA,LV,True,2013,Female,Youth (15-24),24.9
Latvia,LVA,LV,True,2013,Male,Youth (15-24),21.9
Latvia,LVA,LV,True,2013,Total,Youth (15-24),23.2
Latvia,LVA,LV,True,2013,Female,Overall (15-74),11.2
Latvia,LVA,LV,True,2013,Male,Overall (15-74),12.7
Latvia,LVA,LV,True,2013,Total,Overall (15-74),11.9
Latvia,LVA,LV,True,2014,Female,Youth (15-24),20.0
Latvia,LVA,LV,True,2014,Male,Youth (15-24),19.4
Latvia,LVA,LV,True,2014,Total,Youth (15-24),19.6
Latvia,LVA,LV,True,2014,Female,Overall (15-74),9.9
Latvia,LVA,LV,True,2014,Male,Overall (15-74),11.9
Latvia,LVA,LV,True,2014,Total,Overall (15-74),10.9
Latvia,LVA,LV,True,2015,Female,Youth (15-24),14.2
Latvia,LVA,LV,True,2015,Male,Youth (15-24),18.0
Latvia,LVA,LV,True,2015,Total,Youth (15-24),16.3
Latvia,LVA,LV,True,2015,Female,Overall (15-74),8.7
Latvia,LVA,LV,True,2015,Male,Overall (15-74),11.1
Latvia,LVA,LV,True,2015,Total,Overall (15-74),9.9
Latvia,LVA,LV,True,2016,Female,Youth (15-24),12.4
Latvia,LVA,LV,True,2016,Male,Youth (15-24),21.5
Latvia,LVA,LV,True,2016,Total,Youth (15-24),17.5
Latvia,LVA,LV,True,2016,Female,Overall (15-74),8.5
Latvia,LVA,LV,True,2016,Male,Overall (15-74),11.0
Latvia,LVA,LV,True,2016,Total,Overall (15-74),9.7
Latvia,LVA,LV,True,2017,Female,Youth (15-24),15.4
Latvia,LVA,LV,True,2017,Male,Youth (15-24),18.3
Latvia,LVA,LV,True,2017,Total,Youth (15-24),17.0
Latvia,LVA,LV,True,2017,Female,Overall (15-74),7.7
Latvia,LVA,LV,True,2017,Male,Overall (15-74),9.8
